Year,Model,Color,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024,Capstone 4x2,Wind Chill Pearl,77865,0.0,77865.0,Factory to port,False,Available,7SVAAAAA5RX51H582,World Toyota,GA
2024,Limited 4x2,Wind Chill Pearl,67275,2186.0,69461.0,Factory to port,False,DealerHold,7SVAAAAA5RX51H663,Toyota of Laredo,TX
2024,Limited 4x2,Supersonic Red,67275,0.0,67275.0,Factory to port,False,Available,7SVAAAAA5RX51H775,Palmer's Airport Toyota,AL
2023,Platinum 4x2,Wind Chill Pearl,72465,995.0,73460.0,At dealer,False,DealerHold,7SVAAAAA6PX002356,Toyota of Slidell,LA
2023,Capstone 4x2,Midnight Black Metallic,76865,16493.0,93358.0,At dealer,False,DealerHold,7SVAAAAA6PX002468,Keating Toyota,TX
2024,Limited 4x2,Midnight Black Metallic,67275,0.0,67275.0,At dealer,False,Available,7SVAAAAA6RX002750,Lowe Toyota of Warner Robins,GA
2024,Limited 4x2,Midnight Black Metallic,67275,0.0,67275.0,Factory to port,False,Available,7SVAAAAA6RX002781,Miracle Toyota,FL
2024,Limited 4x2,Wind Chill Pearl,67275,0.0,67275.0,At dealer,False,DealerHold,7SVAAAAA6RX002845,Pinehurst Toyota,NC
2024,Platinum 4x2,Lunar Rock,73465,0.0,73465.0,At dealer,False,,7SVAAAAA6RX002943,Mike Johnson's Hickory Toyota,NC
2024,Platinum 4x2,Wind Chill Pearl,73465,1995.0,75460.0,At dealer,False,Available,7SVAAAAA6RX003011,Cavender Toyota,TX
2024,Platinum 4x2,Wind Chill Pearl,73465,3245.0,76710.0,Factory to port,True,DealerHold,7SVAAAAA6RX003042,Price LeBlanc Toyota,LA
2024,Limited 4x2,Smoked Mesquite,67275,0.0,67275.0,At dealer,False,DealerHold,7SVAAAAA7RX002532,Jeff Hunter Toyota,TX
2024,Limited 4x2,Blueprint,67275,0.0,67275.0,At dealer,False,Available,7SVAAAAA7RX002708,Butler Toyota,GA
2024,Limited 4x2,Magnetic Gray Metallic,67275,0.0,67275.0,Factory to port,False,Available,7SVAAAAA7RX002756,Wesley Chapel Toyota,FL
2024,Limited 4x2,Midnight Black Metallic,67275,0.0,67275.0,At dealer,False,Available,7SVAAAAA7RX002790,Toyota of North Miami,FL
2024,Platinum 4x2,Celestial Silver Metallic,73465,0.0,73465.0,At dealer,False,Available,7SVAAAAA7RX002854,Eastern Shore Toyota,AL
2024,SR5 4x2,Supersonic Red,60875,0.0,60875.0,At dealer,False,Available,7SVAAAAA7RX002871,Toyota of Greensboro,NC
2024,Platinum 4x2,Lunar Rock,73465,0.0,73465.0,Factory to port,False,DealerHold,7SVAAAAA7RX002935,Toyota of Hollywood,FL
2024,Capstone 4x2,Wind Chill Pearl,77865,8695.0,86560.0,At dealer,False,Available,7SVAAAAA7RX002949,All Star Toyota of Baton Rouge,LA
2024,Platinum 4x2,Supersonic Red,73465,0.0,73465.0,Factory to port,False,,7SVAAAAA7RX002966,Mark Jacobson Toyota,NC
2024,Platinum 4x2,Midnight Black Metallic,73465,0.0,73465.0,Factory to port,False,Available,7SVAAAAA7RX003017,Stone Mountain Toyota,GA
2024,SR5 4x2,Lunar Rock,60875,0.0,60875.0,Factory to port,False,Available,7SVAAAAA7RX003020,Coggin Toyota at the Avenues,FL
2024,Platinum 4x2,Supersonic Red,73465,0.0,73465.0,Factory to port,False,DealerHold,7SVAAAAA7RX003034,Panama City Toyota,FL
2024,Platinum 4x2,Wind Chill Pearl,73465,0.0,73465.0,Factory to port,True,DealerHold,7SVAAAAA7RX003048,Jim Hudson Toyota,SC
2024,Limited 4x2,Wind Chill Pearl,67675,0.0,67675.0,Factory to port,True,Available,7SVAAAAA7RX01B543,Greg Leblanc Toyota,LA
